index,frameID,groupID,x,y,w,h
4675,3214.0,179.0,379.66,165.71,233.11,191.39
4676,3215.0,178.0,272.55,178.74,265.68,127.22
4677,3215.0,179.0,379.66,165.71,233.11,191.39
4678,3216.0,178.0,272.55,178.74,265.68,127.22
4679,3216.0,179.0,379.66,165.71,233.11,191.39
4680,3217.0,178.0,272.55,178.74,265.68,127.22
4681,3217.0,179.0,379.66,165.71,233.11,191.39
4682,3218.0,178.0,272.55,178.74,265.68,127.22
4683,3218.0,179.0,379.66,165.71,233.11,191.39
4684,3219.0,178.0,125.36,147.22,412.87,158.74
4685,3219.0,179.0,379.66,165.71,233.11,191.39
4686,3220.0,181.0,118.54,147.22,419.69,158.74
4687,3220.0,179.0,379.66,165.71,233.11,191.39
4688,3221.0,181.0,118.54,147.22,419.69,158.74
4689,3221.0,179.0,379.66,165.71,233.11,191.39
4690,3222.0,178.0,125.36,147.22,412.87,158.74
4691,3222.0,179.0,379.66,165.71,233.11,191.39
4692,3223.0,181.0,118.54,147.22,419.69,158.74
4693,3223.0,179.0,379.66,165.71,233.11,191.39
4694,3224.0,181.0,118.54,178.74,419.69,127.22
4695,3225.0,172.0,125.36,147.22,412.87,158.74
4696,3225.0,179.0,379.66,165.71,233.11,191.39
4697,3226.0,172.0,125.36,147.22,412.87,158.74
4698,3226.0,179.0,379.66,165.71,233.11,191.39
4699,3227.0,172.0,41.11,147.22,497.12,158.74
4700,3227.0,179.0,379.66,165.71,233.11,191.39
4701,3228.0,172.0,41.11,147.22,497.12,158.74
4702,3228.0,179.0,379.66,165.71,233.11,191.39
4703,3229.0,172.0,125.36,147.22,412.87,158.74
4704,3229.0,179.0,379.66,165.71,233.11,191.39
4705,3230.0,172.0,125.36,147.22,412.87,158.74
4706,3230.0,179.0,379.66,165.71,233.11,191.39
4707,3230.0,166.0,233.12,208.08,71.32,30.29
4708,3230.0,183.0,91.98,190.52,138.05,43.22
4709,3231.0,172.0,272.55,193.73,71.37,42.46
4710,3231.0,179.0,379.66,165.71,233.11,191.39
4711,3232.0,178.0,272.55,178.74,265.68,127.22
4712,3232.0,179.0,379.66,165.71,233.11,191.39
4713,3233.0,178.0,272.55,178.74,265.68,127.22
4714,3233.0,179.0,379.66,165.71,233.11,191.39
4715,3234.0,178.0,308.54,178.74,229.69,127.22
4716,3234.0,179.0,379.66,165.71,233.11,191.39
4717,3235.0,178.0,294.93,178.74,243.3,127.22
4718,3236.0,178.0,294.93,178.74,243.3,127.22
4719,3237.0,178.0,334.56,178.74,203.67,127.22
4720,3237.0,184.0,294.93,207.96,9.67,30.41
4721,3238.0,178.0,294.93,178.74,243.3,127.22
4722,3238.0,183.0,91.98,190.52,152.56,43.22
4723,3238.0,185.0,54.41,206.33,175.62,37.89
4724,3239.0,178.0,295.71,178.74,242.52,127.22
4725,3240.0,178.0,295.71,178.74,242.52,127.22
4726,3241.0,178.0,295.71,178.74,242.52,127.22
4727,3241.0,183.0,91.98,190.52,152.56,43.22
4728,3241.0,185.0,54.41,206.33,175.62,37.89
4729,3242.0,178.0,295.71,178.74,242.52,127.22
4730,3243.0,184.0,242.59,178.74,295.64,127.22
4731,3244.0,184.0,242.59,178.74,295.64,127.22
4732,3245.0,184.0,242.59,178.74,295.64,127.22
4733,3246.0,184.0,242.59,178.74,295.64,127.22
4734,3247.0,166.0,233.12,152.75,276.2,158.83
4735,3247.0,184.0,242.59,178.74,295.64,127.22
4736,3248.0,186.0,308.54,171.69,316.77,188.85
4737,3248.0,179.0,537.43,165.71,97.31,194.83
4738,3248.0,166.0,233.12,152.75,276.2,158.83
4739,3248.0,184.0,242.59,178.74,295.64,127.22
4740,3249.0,186.0,308.54,171.69,316.77,188.85
4741,3249.0,166.0,233.12,152.75,276.2,158.83
4742,3249.0,184.0,242.59,178.74,295.64,127.22
4743,3250.0,186.0,308.54,171.69,316.77,188.85
4744,3250.0,179.0,537.43,165.71,97.31,194.83
4745,3250.0,166.0,233.12,152.75,276.2,158.83
4746,3250.0,184.0,242.59,178.74,295.64,127.22
4747,3251.0,186.0,308.54,171.69,316.77,188.85
4748,3251.0,179.0,537.43,165.71,97.31,194.83
4749,3251.0,166.0,233.12,152.75,276.2,158.83
4750,3251.0,184.0,242.59,178.74,295.64,127.22
4751,3252.0,184.0,242.59,171.69,382.72,188.85
4752,3252.0,179.0,537.43,165.71,97.31,194.83
4753,3252.0,166.0,233.12,152.75,276.2,158.83
4754,3253.0,178.0,272.55,171.69,352.76,188.85
4755,3253.0,179.0,537.43,165.71,97.31,194.83
4756,3253.0,166.0,233.12,152.75,276.2,158.83
4757,3254.0,178.0,294.93,178.74,243.3,127.22
4758,3254.0,179.0,537.43,165.71,97.31,194.83
4759,3254.0,184.0,272.55,171.69,352.76,188.85
4760,3254.0,166.0,233.12,152.75,276.2,158.83
4761,3255.0,184.0,242.59,171.69,382.72,188.85
4762,3255.0,179.0,537.43,165.71,97.31,194.83
4763,3255.0,166.0,233.12,152.75,276.2,158.83
4764,3256.0,184.0,272.55,171.69,352.76,188.85
4765,3256.0,178.0,242.59,178.74,295.64,127.22
4766,3256.0,179.0,537.43,165.71,97.31,194.83
4767,3256.0,166.0,233.12,152.75,276.2,158.83
4768,3257.0,184.0,125.36,147.22,499.95,213.32
4769,3257.0,178.0,242.59,178.74,295.64,127.22
4770,3257.0,179.0,537.43,165.71,97.31,194.83
4771,3257.0,166.0,233.12,152.75,276.2,158.83
4772,3258.0,184.0,272.55,171.69,352.76,188.85
4773,3258.0,178.0,242.59,178.74,295.64,127.22
4774,3258.0,179.0,537.43,165.71,97.31,194.83
4775,3258.0,166.0,233.12,152.75,276.2,158.83
4776,3259.0,184.0,242.59,171.69,382.72,188.85
4777,3259.0,179.0,537.43,165.71,97.31,194.83
4778,3259.0,166.0,233.12,152.75,276.2,158.83
4779,3260.0,186.0,272.55,195.22,352.76,165.32
4780,3260.0,178.0,295.71,178.74,242.52,127.22
4781,3260.0,179.0,537.43,165.71,97.31,194.83
4782,3260.0,166.0,233.12,152.75,276.2,158.83
4783,3261.0,186.0,272.55,195.22,352.76,165.32
4784,3261.0,178.0,324.57,178.74,213.66,127.22
4785,3261.0,179.0,537.43,165.71,97.31,194.83
4786,3261.0,166.0,233.12,152.75,276.2,158.83
4787,3262.0,184.0,242.59,178.74,295.64,127.22
4788,3262.0,179.0,537.43,165.71,97.31,194.83
4789,3262.0,186.0,272.55,195.22,352.76,165.32
4790,3262.0,166.0,233.12,152.75,276.2,158.83
4791,3263.0,184.0,242.59,178.74,295.64,127.22
4792,3263.0,179.0,537.43,165.71,97.31,194.83
4793,3263.0,186.0,272.55,195.22,352.76,165.32
4794,3263.0,166.0,233.12,152.75,276.2,158.83
4795,3264.0,184.0,242.59,178.74,295.64,127.22
4796,3264.0,179.0,537.43,165.71,97.31,194.83
4797,3264.0,186.0,272.55,171.69,352.76,188.85
4798,3264.0,166.0,233.12,152.75,276.2,158.83
4799,3265.0,178.0,91.98,178.74,446.25,127.22
4800,3265.0,179.0,537.43,165.71,97.31,194.83
4801,3265.0,186.0,272.55,171.69,352.76,188.85
4802,3265.0,166.0,233.12,152.75,276.2,158.83
4803,3266.0,178.0,91.98,171.69,446.25,148.49
4804,3266.0,179.0,537.43,165.71,97.31,194.83
4805,3266.0,166.0,54.41,152.75,454.91,158.83
4806,3267.0,178.0,324.57,178.74,213.66,127.22
4807,3267.0,179.0,537.43,165.71,97.31,194.83
4808,3267.0,166.0,54.41,152.75,454.91,158.83
4809,3267.0,186.0,295.71,171.69,329.6,188.85
4810,3268.0,178.0,324.57,178.74,213.66,127.22
4811,3268.0,179.0,537.43,165.71,97.31,194.83
4812,3268.0,166.0,54.41,152.75,454.91,158.83
4813,3268.0,186.0,295.71,171.69,329.6,188.85
4814,3269.0,179.0,537.43,165.71,97.31,194.83
4815,3269.0,166.0,54.41,152.75,454.91,158.83
4816,3269.0,186.0,299.81,171.69,124.4,148.49
4817,3270.0,179.0,537.43,165.71,97.31,194.83
4818,3270.0,166.0,54.41,152.75,454.91,158.83
4819,3270.0,186.0,299.81,171.69,124.4,148.49
4820,3271.0,179.0,537.43,165.71,97.31,194.83
4821,3271.0,166.0,54.41,152.75,454.91,158.83
4822,3271.0,186.0,299.81,171.69,124.4,148.49
4823,3272.0,179.0,537.43,165.71,97.31,194.83
4824,3272.0,166.0,54.41,152.75,454.91,158.83
4825,3272.0,186.0,311.9,171.69,112.31,148.49
4826,3273.0,179.0,537.43,165.71,97.31,194.83
4827,3273.0,166.0,54.41,152.75,454.91,158.83
4828,3273.0,186.0,299.81,171.69,325.5,188.85
4829,3274.0,179.0,537.43,165.71,97.31,194.83
4830,3274.0,166.0,54.41,152.75,454.91,158.83
4831,3274.0,186.0,295.71,171.69,329.6,188.85
4832,3275.0,179.0,537.43,165.71,97.31,194.83
4833,3275.0,166.0,54.41,152.75,454.91,158.83
4834,3275.0,186.0,295.71,171.69,329.6,188.85
4835,3276.0,179.0,537.43,165.71,97.31,194.83
4836,3276.0,166.0,54.41,152.75,454.91,158.83
4837,3276.0,186.0,295.71,171.69,329.6,188.85
4838,3277.0,179.0,537.43,165.71,97.31,194.83
4839,3277.0,166.0,54.41,152.75,454.91,158.83
4840,3277.0,187.0,91.98,171.69,332.23,148.49
4841,3278.0,187.0,91.98,171.69,332.23,148.49
4842,3278.0,179.0,537.43,165.71,97.31,194.83
4843,3278.0,166.0,54.41,152.75,454.91,158.83
4844,3279.0,187.0,91.98,171.69,332.23,148.49
4845,3279.0,179.0,537.43,165.71,97.31,194.83
4846,3279.0,166.0,54.41,152.75,454.91,158.83
4847,3280.0,188.0,242.59,171.69,181.62,148.49
4848,3280.0,179.0,537.43,165.71,97.31,194.83
4849,3280.0,166.0,54.41,152.75,454.91,158.83
4850,3281.0,188.0,242.59,171.69,181.62,148.49
4851,3281.0,179.0,537.43,165.71,97.31,194.83
4852,3281.0,166.0,54.41,152.75,454.91,158.83
4853,3282.0,189.0,272.55,202.74,44.5,29.57
4854,3282.0,179.0,537.43,165.71,97.31,194.83
4855,3282.0,166.0,54.41,152.75,454.91,158.83
4856,3282.0,187.0,242.59,171.69,181.62,148.49
4857,3283.0,189.0,272.55,202.74,44.5,29.57
4858,3283.0,179.0,537.43,165.71,97.31,194.83
4859,3283.0,166.0,54.41,152.75,454.91,158.83
4860,3283.0,187.0,242.59,171.69,181.62,148.49
4861,3284.0,189.0,272.55,202.74,44.5,29.57
4862,3284.0,179.0,537.43,165.71,97.31,194.83
4863,3284.0,166.0,54.41,152.75,454.91,158.83
4864,3284.0,187.0,242.59,171.69,181.62,148.49
4865,3285.0,189.0,272.55,202.74,44.5,29.57
4866,3285.0,179.0,537.43,165.71,97.31,194.83
4867,3285.0,166.0,54.41,152.75,454.91,158.83
4868,3285.0,187.0,242.59,171.69,181.62,148.49
4869,3286.0,189.0,272.55,202.74,44.5,29.57
4870,3286.0,179.0,537.43,165.71,97.31,194.83
4871,3286.0,166.0,54.41,152.75,454.91,158.83
4872,3286.0,188.0,242.59,171.69,382.72,188.85
4873,3287.0,189.0,272.55,202.74,44.5,29.57
4874,3287.0,179.0,537.43,165.71,97.31,194.83
4875,3287.0,166.0,54.41,152.75,454.91,158.83
4876,3287.0,188.0,242.59,171.69,382.72,188.85
4877,3288.0,189.0,272.55,202.74,44.5,29.57
4878,3288.0,179.0,537.43,165.71,97.31,194.83
4879,3288.0,166.0,54.41,152.75,454.91,158.83
4880,3288.0,188.0,242.59,171.69,382.72,188.85
4881,3289.0,189.0,272.55,202.74,44.5,29.57
4882,3289.0,179.0,537.43,165.71,97.31,194.83
4883,3289.0,166.0,54.41,152.75,454.91,158.83
4884,3289.0,188.0,242.59,171.69,382.72,188.85
4885,3290.0,190.0,272.55,195.22,110.15,37.09
4886,3290.0,179.0,537.43,165.71,97.31,194.83
4887,3290.0,166.0,54.41,152.75,454.91,158.83
4888,3290.0,188.0,242.59,171.69,382.72,188.85
4889,3291.0,190.0,272.55,195.22,110.15,37.09
4890,3291.0,179.0,537.43,165.71,97.31,194.83
4891,3291.0,166.0,54.41,152.75,454.91,158.83
4892,3291.0,188.0,242.59,171.69,382.72,188.85
4893,3292.0,189.0,272.55,202.74,44.5,29.57
4894,3292.0,179.0,537.43,165.71,97.31,194.83
4895,3292.0,166.0,54.41,152.75,454.91,158.83
4896,3292.0,188.0,242.59,171.69,382.72,188.85
4897,3293.0,189.0,272.55,202.74,44.5,29.57
4898,3293.0,179.0,537.43,165.71,97.31,194.83
4899,3293.0,166.0,54.41,152.75,454.91,158.83
4900,3293.0,188.0,242.59,171.69,382.72,188.85
4901,3294.0,190.0,272.55,195.22,110.15,37.09
4902,3294.0,179.0,537.43,165.71,97.31,194.83
4903,3294.0,166.0,54.41,152.75,454.91,158.83
4904,3294.0,188.0,242.59,171.69,382.72,188.85
4905,3295.0,190.0,272.55,195.22,110.15,37.09
4906,3295.0,179.0,537.43,165.71,97.31,194.83
4907,3295.0,166.0,54.41,152.75,454.91,158.83
4908,3295.0,188.0,242.59,171.69,382.72,188.85
4909,3296.0,191.0,272.55,195.22,110.15,40.97
4910,3296.0,179.0,537.43,165.71,97.31,194.83
4911,3296.0,166.0,54.41,152.75,454.91,158.83
4912,3296.0,188.0,379.66,171.69,245.65,188.85
4913,3297.0,191.0,272.55,195.22,110.15,40.97
4914,3297.0,179.0,537.43,165.71,97.31,194.83
4915,3297.0,166.0,54.41,152.75,454.91,158.83
4916,3297.0,188.0,242.59,171.69,382.72,188.85
4917,3298.0,191.0,91.98,171.69,533.33,188.85
4918,3298.0,166.0,54.41,152.75,454.91,158.83
4919,3299.0,191.0,91.98,190.52,290.72,45.67
4920,3299.0,166.0,54.41,152.75,454.91,158.83
4921,3299.0,188.0,379.66,171.69,245.65,188.85
4922,3300.0,191.0,91.98,190.52,290.72,45.67
4923,3300.0,179.0,537.43,165.71,97.31,194.83
4924,3300.0,166.0,54.41,152.75,454.91,158.83
4925,3300.0,188.0,379.66,171.69,245.65,188.85
4926,3301.0,191.0,91.98,190.52,290.72,45.67
4927,3301.0,179.0,537.43,165.71,97.31,194.83
4928,3301.0,166.0,54.41,152.75,454.91,158.83
4929,3301.0,188.0,379.66,171.69,245.65,188.85
4930,3302.0,191.0,91.98,190.52,290.72,45.67
4931,3302.0,179.0,537.43,165.71,97.31,194.83
4932,3302.0,166.0,54.41,152.75,454.91,158.83
4933,3302.0,188.0,379.66,171.69,245.65,188.85
4934,3303.0,191.0,91.98,190.52,290.72,45.67
4935,3303.0,179.0,537.43,165.71,97.31,194.83
4936,3303.0,166.0,54.41,152.75,454.91,158.83
4937,3303.0,188.0,379.66,171.69,245.65,188.85
4938,3304.0,191.0,91.98,190.52,290.72,45.67
4939,3304.0,179.0,537.43,165.71,97.31,194.83
4940,3304.0,166.0,54.41,152.75,454.91,158.83
4941,3304.0,188.0,379.66,171.69,245.65,188.85
4942,3305.0,191.0,91.98,190.52,290.72,45.67
4943,3305.0,179.0,537.43,165.71,97.31,194.83
4944,3305.0,166.0,54.41,152.75,454.91,158.83
4945,3305.0,188.0,379.66,171.69,245.65,188.85
4946,3306.0,191.0,91.98,190.52,290.72,45.67
4947,3306.0,179.0,537.43,165.71,97.31,194.83
4948,3306.0,166.0,54.41,152.75,454.91,158.83
4949,3306.0,188.0,379.66,171.69,245.65,188.85
4950,3307.0,191.0,91.98,190.52,290.72,45.67
4951,3307.0,179.0,537.43,165.71,97.31,194.83
4952,3307.0,166.0,54.41,152.75,483.82,158.83
4953,3307.0,188.0,379.66,171.69,245.65,188.85
4954,3308.0,191.0,91.98,190.52,290.72,45.67
4955,3308.0,179.0,537.43,165.71,97.31,194.83
4956,3308.0,166.0,54.41,152.75,483.82,158.83
4957,3308.0,188.0,379.66,171.69,245.65,188.85
4958,3309.0,191.0,91.98,190.52,290.72,45.67
4959,3309.0,179.0,537.43,165.71,97.31,194.83
4960,3309.0,166.0,54.41,152.75,483.82,158.83
4961,3309.0,188.0,379.66,171.69,245.65,188.85
4962,3310.0,191.0,91.98,190.52,290.72,45.67
4963,3310.0,179.0,537.43,165.71,97.31,194.83
4964,3310.0,166.0,54.41,152.75,483.82,158.83
4965,3310.0,188.0,379.66,171.69,245.65,188.85
4966,3311.0,191.0,91.98,190.52,290.72,45.67
4967,3311.0,179.0,537.43,165.71,97.31,194.83
4968,3311.0,166.0,54.41,152.75,483.82,158.83
4969,3311.0,188.0,379.66,171.69,245.65,188.85
4970,3312.0,191.0,91.98,190.52,290.72,45.67
4971,3312.0,179.0,537.43,165.71,97.31,194.83
4972,3312.0,166.0,54.41,152.75,483.82,158.83
4973,3312.0,188.0,379.66,171.69,245.65,188.85
4974,3313.0,191.0,91.98,190.52,290.72,45.67
4975,3313.0,179.0,537.43,165.71,97.31,194.83
4976,3313.0,166.0,54.41,152.75,483.82,158.83
4977,3313.0,188.0,379.66,171.69,245.65,188.85
4978,3314.0,191.0,91.98,190.52,290.72,45.67
4979,3314.0,179.0,537.43,165.71,97.31,194.83
4980,3314.0,166.0,54.41,152.75,483.82,158.83
4981,3314.0,188.0,379.66,171.69,245.65,188.85
4982,3315.0,191.0,91.98,190.52,290.72,45.67
4983,3315.0,179.0,537.43,165.71,97.31,194.83
4984,3315.0,166.0,54.41,152.75,483.82,158.83
4985,3315.0,188.0,379.66,171.69,245.65,188.85
4986,3316.0,191.0,91.98,190.52,290.72,45.67
4987,3316.0,179.0,537.43,165.71,97.31,194.83
4988,3316.0,166.0,54.41,152.75,483.82,158.83
4989,3316.0,188.0,379.66,171.69,245.65,188.85
4990,3317.0,191.0,91.98,190.52,290.72,45.67
4991,3317.0,179.0,537.43,165.71,97.31,194.83
4992,3317.0,166.0,54.41,152.75,483.82,158.83
4993,3317.0,188.0,379.66,171.69,245.65,188.85
4994,3318.0,191.0,272.55,195.22,110.15,40.97
4995,3318.0,179.0,537.43,165.71,97.31,194.83
4996,3318.0,166.0,54.41,152.75,483.82,158.83
4997,3318.0,188.0,379.66,171.69,245.65,188.85
4998,3319.0,191.0,91.98,190.52,290.72,45.67
4999,3319.0,179.0,537.43,165.71,97.31,194.83
5000,3319.0,166.0,54.41,152.75,483.82,158.83
5001,3319.0,188.0,379.66,171.69,245.65,188.85
5002,3320.0,191.0,91.98,171.69,533.33,188.85
5003,3320.0,179.0,537.43,165.71,97.31,194.83
5004,3320.0,166.0,54.41,152.75,483.82,158.83
5005,3321.0,191.0,91.98,190.52,290.72,48.34
5006,3321.0,179.0,537.43,165.71,97.31,194.83
5007,3321.0,166.0,54.41,152.75,483.82,158.83
5008,3321.0,188.0,379.66,171.69,245.65,188.85
5009,3322.0,191.0,91.98,190.52,290.72,48.34
5010,3322.0,179.0,537.43,165.71,97.31,194.83
5011,3322.0,166.0,54.41,152.75,483.82,158.83
5012,3322.0,188.0,379.66,171.69,245.65,188.85
5013,3323.0,191.0,91.98,190.52,290.72,48.34
5014,3323.0,179.0,537.43,165.71,97.31,194.83
5015,3323.0,166.0,54.41,152.75,483.82,158.83
5016,3323.0,188.0,379.66,171.69,245.65,188.85
5017,3324.0,191.0,91.98,190.52,290.72,48.34
5018,3324.0,179.0,537.43,165.71,97.31,194.83
5019,3324.0,166.0,54.41,152.75,483.82,158.83
5020,3324.0,188.0,379.66,171.69,245.65,188.85
5021,3325.0,191.0,242.59,195.22,140.11,43.64
5022,3325.0,179.0,537.43,165.71,97.31,194.83
5023,3325.0,166.0,54.41,152.75,483.82,158.83
5024,3325.0,188.0,379.66,171.69,245.65,188.85
5025,3326.0,191.0,125.36,147.22,257.34,122.43
5026,3326.0,179.0,537.43,165.71,97.31,194.83
5027,3326.0,166.0,54.41,152.75,483.82,158.83
5028,3326.0,188.0,379.66,171.69,245.65,188.85
5029,3327.0,191.0,242.59,195.22,140.11,43.64
5030,3327.0,179.0,537.43,165.71,97.31,194.83
5031,3327.0,166.0,54.41,152.75,483.82,158.83
5032,3327.0,188.0,379.66,171.69,245.65,188.85
5033,3328.0,191.0,242.59,195.22,140.11,43.64
5034,3328.0,179.0,537.43,165.71,97.31,194.83
5035,3328.0,166.0,54.41,152.75,483.82,158.83
5036,3328.0,188.0,379.66,171.69,245.65,188.85
5037,3329.0,191.0,91.98,190.52,290.72,48.34
5038,3329.0,179.0,537.43,165.71,97.31,194.83
5039,3329.0,166.0,54.41,152.75,483.82,158.83
5040,3329.0,188.0,379.66,171.69,245.65,188.85
5041,3330.0,192.0,91.98,190.52,285.59,48.34
5042,3330.0,179.0,537.43,165.71,97.31,194.83
5043,3330.0,166.0,54.41,152.75,483.82,158.83
5044,3330.0,191.0,379.66,171.69,245.65,188.85
5045,3331.0,179.0,537.43,165.71,97.31,194.83
5046,3331.0,192.0,91.98,190.52,285.59,48.34
5047,3331.0,166.0,54.41,152.75,483.82,158.83
5048,3332.0,179.0,537.43,165.71,97.31,194.83
5049,3332.0,166.0,54.41,152.75,483.82,158.83
5050,3332.0,191.0,379.66,171.69,245.65,188.85
5051,3332.0,193.0,91.98,190.52,285.59,48.34
5052,3333.0,179.0,308.54,165.71,326.2,194.83
5053,3333.0,166.0,54.41,152.75,483.82,158.83
5054,3333.0,191.0,379.66,171.69,245.65,188.85
5055,3333.0,193.0,91.98,190.52,285.59,48.34
5056,3334.0,179.0,308.54,165.71,326.2,194.83
5057,3334.0,192.0,91.98,190.52,288.62,48.34
5058,3334.0,166.0,54.41,152.75,483.82,158.83
5059,3334.0,191.0,379.66,171.69,245.65,188.85
5060,3335.0,166.0,54.41,152.75,483.82,158.83
5061,3335.0,191.0,379.66,171.69,245.65,188.85
5062,3335.0,194.0,91.98,190.52,288.62,48.34
5063,3336.0,166.0,54.41,152.75,570.9,207.79
5064,3336.0,194.0,91.98,187.5,285.59,52.43
5065,3337.0,166.0,54.41,152.75,454.91,158.83
5066,3337.0,188.0,379.66,171.69,158.57,148.49
5067,3337.0,194.0,91.98,187.5,285.59,52.43
5068,3338.0,166.0,54.41,152.75,570.9,207.79
5069,3338.0,194.0,91.98,187.5,288.62,52.43
5070,3339.0,166.0,54.41,152.75,570.9,207.79
5071,3339.0,194.0,91.98,187.5,288.62,52.43
5072,3340.0,166.0,379.66,152.75,245.65,207.79
5073,3340.0,194.0,91.98,187.5,290.72,52.43
5074,3341.0,192.0,125.36,147.22,155.63,122.43
5075,3341.0,166.0,379.66,152.75,245.65,207.79
5076,3341.0,194.0,91.98,187.5,290.72,52.43
5077,3342.0,191.0,125.36,147.22,155.63,122.43
5078,3342.0,188.0,379.66,171.69,245.65,188.85
5079,3342.0,194.0,91.98,187.5,290.72,52.43
5080,3343.0,194.0,91.98,147.22,290.72,122.43
5081,3343.0,166.0,54.41,152.75,454.91,158.83
5082,3343.0,188.0,379.66,171.69,245.65,188.85
5083,3344.0,194.0,91.98,147.22,290.72,122.43
5084,3344.0,166.0,54.41,152.75,454.91,158.83
5085,3344.0,188.0,379.66,171.69,245.65,188.85
5086,3345.0,166.0,379.66,152.75,245.65,207.79
5087,3345.0,194.0,91.98,187.5,290.72,52.43
5088,3346.0,193.0,427.47,152.75,110.76,158.83
5089,3346.0,194.0,91.98,187.5,251.94,52.43
5090,3347.0,194.0,91.98,152.75,446.25,167.43
5091,3347.0,195.0,44.03,184.49,98.78,100.02
5092,3348.0,194.0,91.98,152.75,446.25,167.43
5093,3348.0,195.0,44.03,184.49,98.78,100.02
5094,3349.0,193.0,106.2,152.75,432.03,158.83
5095,3349.0,194.0,91.98,187.5,251.94,66.82
5096,3350.0,193.0,106.2,152.75,432.03,158.83
5097,3350.0,194.0,229.74,187.5,114.18,66.82
5098,3351.0,193.0,229.74,187.5,114.18,66.82
5099,3351.0,195.0,44.03,184.49,98.78,100.02
5100,3352.0,194.0,427.47,152.75,110.76,158.83
5101,3352.0,193.0,229.74,187.5,114.18,66.82
5102,3352.0,195.0,44.03,184.49,98.78,100.02
5103,3353.0,194.0,427.47,152.75,110.76,158.83
5104,3353.0,193.0,91.98,187.5,251.94,66.82
5105,3354.0,194.0,427.47,152.75,110.76,158.83
5106,3354.0,193.0,91.98,187.5,251.94,66.82
5107,3355.0,196.0,537.43,165.71,97.31,194.83
5108,3355.0,194.0,91.98,152.75,446.25,167.43
5109,3356.0,196.0,537.43,165.71,97.31,194.83
5110,3356.0,194.0,91.98,152.75,446.25,167.43
5111,3357.0,196.0,537.43,165.71,97.31,194.83
5112,3357.0,166.0,91.98,152.75,533.33,207.79
5113,3358.0,196.0,537.43,165.71,97.31,194.83
5114,3358.0,166.0,91.98,152.75,533.33,207.79
5115,3359.0,196.0,537.43,165.71,97.31,194.83
5116,3359.0,166.0,91.98,152.75,533.33,207.79
5117,3360.0,196.0,537.43,165.71,97.31,194.83
5118,3360.0,166.0,91.98,152.75,533.33,207.79
5119,3361.0,196.0,537.43,165.71,97.31,194.83
5120,3361.0,166.0,91.98,152.75,533.33,207.79
5121,3362.0,196.0,372.08,165.71,262.66,194.83
5122,3362.0,166.0,498.51,178.74,126.8,181.8
5123,3362.0,193.0,91.98,187.5,225.95,66.82
5124,3363.0,196.0,372.08,165.71,262.66,194.83
5125,3363.0,193.0,91.98,171.69,446.25,148.49
5126,3364.0,196.0,372.08,165.71,262.66,194.83
5127,3364.0,193.0,54.41,152.75,483.82,167.43
5128,3365.0,196.0,372.08,165.71,262.66,194.83
5129,3365.0,193.0,44.03,152.75,494.2,167.43
5130,3366.0,196.0,372.08,165.71,262.66,194.83
5131,3366.0,193.0,91.98,152.75,446.25,167.43
5132,3366.0,195.0,44.03,184.49,98.78,100.02
5133,3367.0,196.0,372.08,165.71,262.66,194.83
5134,3367.0,193.0,379.66,152.75,158.57,167.43
5135,3367.0,194.0,91.98,187.5,225.95,66.82
5136,3367.0,195.0,44.03,184.49,98.78,100.02
5137,3368.0,196.0,372.08,165.71,262.66,194.83
5138,3368.0,193.0,91.98,152.75,446.25,167.43
5139,3368.0,195.0,44.03,184.49,98.78,100.02
5140,3369.0,196.0,372.08,165.71,262.66,194.83
5141,3369.0,193.0,91.98,171.69,446.25,148.49
5142,3369.0,195.0,44.03,184.49,98.78,100.02
5143,3370.0,196.0,372.08,165.71,262.66,194.83
5144,3370.0,193.0,91.98,171.69,446.25,148.49
5145,3370.0,195.0,44.03,184.49,98.78,100.02
5146,3371.0,196.0,381.84,165.71,252.9,194.83
5147,3371.0,193.0,91.98,171.69,446.25,148.49
5148,3372.0,196.0,381.84,165.71,252.9,194.83
5149,3372.0,193.0,54.41,171.69,483.82,148.49
5150,3373.0,196.0,381.84,165.71,252.9,194.83
5151,3373.0,193.0,54.41,171.69,570.9,188.85
5152,3374.0,196.0,381.84,165.71,252.9,194.83
5153,3374.0,193.0,54.41,171.69,570.9,188.85
5154,3375.0,196.0,537.43,165.71,97.31,194.83
5155,3375.0,193.0,54.41,171.69,570.9,188.85
5156,3375.0,194.0,91.98,187.5,290.72,66.82
5157,3376.0,193.0,91.98,165.71,542.76,194.83
5158,3376.0,166.0,379.66,171.69,245.65,188.85
5159,3377.0,193.0,381.84,165.71,252.9,194.83
5160,3377.0,166.0,54.41,171.69,570.9,188.85
5161,3378.0,193.0,381.84,165.71,252.9,194.83
5162,3378.0,194.0,54.41,171.69,483.82,148.49
5163,3379.0,193.0,381.84,165.71,252.9,194.83
5164,3379.0,194.0,192.2,171.69,346.03,148.49
5165,3380.0,194.0,192.2,171.69,346.03,148.49
5166,3381.0,193.0,381.84,165.71,230.93,191.39
5167,3381.0,194.0,192.2,171.69,346.03,148.49
5168,3381.0,197.0,242.59,200.31,75.34,38.55
5169,3382.0,193.0,381.84,165.71,252.9,194.83
5170,3382.0,194.0,192.2,171.69,346.03,148.49
5171,3383.0,193.0,381.84,165.71,252.9,194.83
5172,3383.0,194.0,106.2,171.69,432.03,148.49
5173,3384.0,193.0,381.84,165.71,252.9,194.83
